SalePrice,BsmtUnfSF_standardized,FullBath_standardized,TotRmsAbvGrd_standardized,GarageYrBlt_standardized,BsmtFinSF1_standardized,OpenPorchSF_standardized,KitchenAbvGr_standardized,BsmtFinSF2_standardized,OverallQual_standardized,2ndFlrSF_standardized,Id_standardized,HalfBath_standardized,BedroomAbvGr_standardized,MoSold_standardized,EnclosedPorch_standardized,GrLivArea_standardized,LotArea_standardized,TotalBsmtSF_standardized,MasVnrArea_standardized,GarageCars_standardized,3SsnPorch_standardized,MiscVal_standardized,YearRemodAdd_standardized,OverallCond_standardized,1stFlrSF_standardized,BsmtFullBath_standardized,LotFrontage_standardized,BsmtHalfBath_standardized,LowQualFinSF_standardized,PoolArea_standardized,Fireplaces_standardized,MSSubClass_standardized,ScreenPorch_standardized,GarageArea_standardized,YrSold_standardized,YearBuilt_standardized,WoodDeckSF_standardized,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y,PoolQC_Fa,PoolQC_Gd,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
147000,-0.7951731995105069,-1.0260408358133,-0.31868326571034533,-0.5877516478226447,0.027109320050117642,1.2280783993397837,-0.21145358120204893,-0.2886528311122454,-0.7951514718918303,0.7447828564614177,-0.8648392704764237,-0.7616206719986545,0.1637791168735145,0.25089064789037013,3.208700847607837,-0.3264107560768356,0.01735564128551383,-0.8788621764794492,-0.5728345802734872,-1.02685765142659,-0.11633928614822256,-0.08768781151769862,0.5879469650669296,1.280685236250437,-1.269556101351849,-0.8199643654586394,-0.4552058699716148,-0.24106103579929677,-0.12024172373467248,-0.06869174753820707,-0.9512264882332893,0.3098593934815401,-0.2702083542015609,-0.023300891389682367,0.8919935999782177,-1.6980279326761358,-0.7521758378613592,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
159000,0.492985954176443,-1.0260408358133,-0.31868326571034533,-0.6282690204654877,0.362678416403619,0.4429752291599496,-0.21145358120204893,-0.2886528311122454,-0.07183611428306244,-0.7951632272572445,-0.8624665975807408,1.2275853765130371,0.1637791168735145,0.25089064789037013,-0.3593249004055313,-0.2312271228400029,-0.10190857540251827,0.7674533503577512,0.7917773134210384,0.31172464418307205,-0.11633928614822256,-0.08768781151769862,-1.0594727315870645,-0.5171998069472914,0.5987064333668308,1.1078101491462133,-0.04325330435040385,-0.24106103579929677,-0.12024172373467248,-0.06869174753820707,2.1522163560585597,-0.8725627562389217,3.048872844117672,0.191922305657638,0.8919935999782177,-0.27383595643790426,-0.7521758378613592,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
165000,0.36394364879831265,-1.0260408358133,-0.31868326571034533,-0.6687863931083308,-0.15931795570182755,0.9563119173544564,-0.21145358120204893,-0.2886528311122454,-0.07183611428306244,-0.7951632272572445,-0.860093924685058,-0.7616206719986545,0.1637791168735145,2.100892394960775,-0.3593249004055313,-0.1607912342447467,-0.13698628619311595,0.09478980407385351,1.112212494936352,-1.02685765142659,-0.11633928614822256,-0.08768781151769862,-1.1079262520768878,-0.5171998069472914,0.6944484192180651,-0.8199643654586394,1.2749949056374712,3.948809348331338,-0.12024172373467248,-0.06869174753820707,0.6004949339126351,0.5463438234256325,-0.2702083542015609,-0.8280484977405324,0.1387774889497933,-0.3069567000713515,-0.241384830137605,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
132000,0.36394364879831265,-1.0260408358133,0.29676325272497744,-0.9929253742510752,0.21134333373439287,0.7751342626975717,-0.21145358120204893,-0.2886528311122454,-0.7951514718918303,-0.7951632272572445,-0.857721251789375,-0.7616206719986545,-1.0624645274102333,-1.2291107497659541,-0.3593249004055313,-0.47108987859682133,-0.2722860278139927,0.48014620855513723,0.5321143215034566,-1.02685765142659,-0.11633928614822256,-0.08768781151769862,-1.4955544159954748,0.38174271465157283,0.27266615722478976,-0.8199643654586394,0.327504004708686,-0.24106103579929677,-0.12024172373467248,-0.06869174753820707,0.6004949339126351,-0.8725627562389217,-0.2702083542015609,-1.0713442857070683,1.6452097110066422,-0.5719226491389294,-0.7521758378613592,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
162000,0.3752631492700785,-1.0260408358133,0.29676325272497744,0.7493216493911763,-0.8151033139351406,-0.4478149062364006,-0.21145358120204893,1.3112080973972244,-0.7951514718918303,-0.7951632272572445,-0.8553485788936921,-0.7616206719986545,0.1637791168735145,-1.2291107497659541,-0.3593249004055313,-0.4349200979668249,-0.06883530522852618,0.012702049273106681,-0.5728345802734872,0.31172464418307205,-0.11633928614822256,-0.08768781151769862,1.0240286494753397,1.280685236250437,0.32183096077001816,1.1078101491462133,-0.04325330435040385,-0.24106103579929677,-0.12024172373467248,-0.06869174753820707,0.6004949339126351,-0.8725627562389217,2.995049905766549,0.4820057451562002,1.6452097110066422,-0.40631893097169325,2.152948018567493,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
172400,0.8733211700277744,0.7897405221108432,0.29676325272497744,0.8708737673197054,-0.9730181828073765,-0.10055773481070475,-0.21145358120204893,-0.2886528311122454,-0.07183611428306244,0.8341547273915186,-0.8529759059980092,1.2275853765130371,0.1637791168735145,-1.9691114485941161,-0.3593249004055313,0.2827644966388937,-0.2401147559174731,-0.23812164595139754,-0.5728345802734872,0.31172464418307205,-0.11633928614822256,-0.08768781151769862,0.7333075265363995,-0.5171998069472914,-0.542434533130313,-0.8199643654586394,-0.04325330435040385,-0.24106103579929677,-0.12024172373467248,-0.06869174753820707,0.6004949339126351,0.07337496353744775,-0.2702083542015609,-0.060731012615303295,-1.3676547331070554,0.9516315579996439,0.04593511170700675,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
134432,-1.28417561989079,0.7897405221108432,0.29676325272497744,0.506217413534118,-0.9730181828073765,0.18630688506269616,-0.21145358120204893,-0.2886528311122454,-1.518466829500598,0.27729922390396666,-0.8506032331023262,-0.7616206719986545,1.3900227611572622,0.25089064789037013,-0.3593249004055313,0.138085374118908,0.6617832995242083,-2.411166932760057,-0.5728345802734872,0.31172464418307205,-0.11633928614822256,-0.08768781151769862,-1.253286813546358,-1.4161423285461556,-0.1103017861801474,-0.8199643654586394,0.4098945178329282,-0.24106103579929677,-0.12024172373467248,-0.06869174753820707,0.6004949339126351,-0.1631094664066446,-0.2702083542015609,0.9685973210892723,0.1387774889497933,-0.40631893097169325,-0.7521758378613592,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
125000,-1.28417561989079,-1.0260408358133,-1.5495763025809908,0.22259580503421653,0.39338408535099817,-0.704483250333654,-0.21145358120204893,0.4616695423359944,-0.07183611428306244,-0.7951632272572445,-0.8482305602066433,-0.7616206719986545,-1.0624645274102333,-1.599111099180035,-0.3593249004055313,-1.4533849736009348,-0.3349247970829171,-0.7146866668779556,-0.5728345802734872,-1.02685765142659,-0.11633928614822256,-0.08768781151769862,-0.04194880130077408,-0.5171998069472914,-1.0625464022140452,1.1078101491462133,-0.8259631790307046,-0.24106103579929677,-0.12024172373467248,-0.06869174753820707,-0.9512264882332893,1.4922815432020018,1.34447979633212,-0.977768982643016,1.6452097110066422,0.421699659864488,2.065155814114973,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
123000,-1.28417561989079,-1.0260408358133,-0.934129784145668,-1.0334427468939182,-0.03430201784464077,-0.704483250333654,-0.21145358120204893,0.8275292120338964,-0.7951514718918303,-0.7951632272572445,-0.8458578873109605,-0.7616206719986545,0.1637791168735145,1.7308920455466943,-0.3593249004055313,-0.37400257269525194,0.0117432075590182,-1.024795962791888,-0.5728345802734872,-1.02685765142659,-0.11633928614822256,-0.08768781151769862,-1.544007936485298,0.38174271465157283,0.4046348404251397,1.1078101491462133,0.3686992612708071,-0.24106103579929677,-0.12024172373467248,-0.06869174753820707,-0.9512264882332893,-0.8725627562389217,-0.2702083542015609,-0.9496963917238004,0.8919935999782177,-0.6050433927723767,-0.22542261114623768,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
219500,0.6333477600263391,0.7897405221108432,0.9122097711603002,0.9924258852482346,-0.9730181828073765,0.020227368293885106,-0.21145358120204893,-0.2886528311122454,0.6514792433257054,1.6820417080104249,-0.8434852144152775,1.2275853765130371,1.3900227611572622,0.25089064789037013,-0.3593249004055313,0.7853340801293703,-0.23219721548188108,-0.4798244795313743,-0.5728345802734872,0.31172464418307205,-0.11633928614822256,-0.08768781151769862,0.927121608495693,-0.5171998069472914,-0.8167223844879031,-0.8199643654586394,-0.20803433059888823,-0.24106103579929677,-0.12024172373467248,-0.06869174753820707,0.6004949339126351,0.07337496353744775,-0.2702083542015609,-0.1823789065985713,-0.6144386220786311,1.0509937888999856,0.04593511170700675,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
61000,-0.5302968884711868,-2.841822193737443,-1.5495763025809908,0.0605263144628443,-0.20537645912289634,-0.704483250333654,-0.21145358120204893,-0.2886528311122454,-3.6884129023269017,-0.7951632272572445,-0.8411125415195946,1.2275853765130371,-2.288708171693981,-1.2291107497659541,-0.3593249004055313,-1.1640267285609633,-0.04979311937077315,-0.8537798069569987,-0.5728345802734872,-2.365439947036252,-0.11633928614822256,-0.08768781151769862,-1.689368497954768,-4.112969893342749,-0.6692279738522179,1.1078101491462133,-0.04325330435040385,-0.24106103579929677,-0.12024172373467248,-0.06869174753820707,-0.9512264882332893,-0.6360783262948293,-0.2702083542015609,-2.2129629830885067,0.8919935999782177,-1.6317864454092414,-0.7521758378613592,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
148000,0.01077523407921921,-1.0260408358133,-0.934129784145668,0.7898390220340193,-0.3194260866417334,-0.704483250333654,-0.21145358120204893,-0.2886528311122454,-0.7951514718918303,-0.7951632272572445,-0.8387398686239117,-0.7616206719986545,-1.0624645274102333,0.25089064789037013,-0.3593249004055313,-1.1449900019135968,-0.1674537835655208,-0.4273795250753416,-0.5728345802734872,0.31172464418307205,-0.11633928614822256,-0.08768781151769862,0.5394934445771061,-0.5171998069472914,-0.6433517614599924,-0.8199643654586394,-0.537596383095857,-0.24106103579929677,-0.12024172373467248,-0.06869174753820707,-0.9512264882332893,0.6645860383976786,-0.2702083542015609,0.4820057451562002,-1.3676547331070554,0.819148583465855,-0.7521758378613592,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
340000,2.292786529187208,2.6055218800349866,0.9122097711603002,1.0329432578910778,-0.9730181828073765,2.5265182577141245,-0.21145358120204893,-0.2886528311122454,1.3747946009344731,1.2351823533599202,-0.8363671957282287,-0.7616206719986545,1.3900227611572622,2.100892394960775,-0.3593249004055313,1.8095099737576903,0.06275622125163025,1.1915734168282766,-0.5728345802734872,0.31172464418307205,-0.11633928614822256,-0.08768781151769862,0.9755751289855163,-0.5171998069472914,1.0800039838622248,-0.8199643654586394,1.3161901621995922,-0.24106103579929677,-0.12024172373467248,-0.06869174753820707,0.6004949339126351,0.07337496353744775,-0.2702083542015609,0.6410837603650892,-0.6144386220786311,1.084114532533433,0.5168205719523427,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
394432,-0.35371268111164006,-1.0260408358133,0.9122097711603002,1.276047493748136,2.1962455049756917,-0.704483250333654,-0.21145358120204893,-0.2886528311122454,2.0981099585432412,-0.7951632272572445,-0.8339945228325458,1.2275853765130371,-2.288708171693981,-0.11910970152371092,-0.3593249004055313,0.6482696482683313,0.0879119509900303,1.8209128703006687,1.3608259978361645,1.6503069397927341,-0.11633928614822256,-0.08768781151769862,1.2178427314346332,-3.2140273717438843,1.7941874458876481,1.1078101491462133,0.739456570329897,-0.24106103579929677,-0.12024172373467248,-0.06869174753820707,0.6004949339126351,-0.8725627562389217,-0.2702083542015609,1.689127154682475,1.6452097110066422,1.2828389943341165,0.14968953515089434,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
